Date,District,Warehouse_Name,Percent_of_Crime_Solved,Number_of_Lights
2023-04-11,Мышеостровский,Мятновы,66.8753418,789
2023-04-11,Мышеостровский,Сметанинковы,67.23603881,749
2023-04-11,Краснокотейский,Колбасовы,63.17405308,611
2023-04-11,Краснокотейский,Молочковы,59.28332637,661
2023-04-11,Краснокотейский,Мятновы,63.11403412,533
2023-04-11,Краснокотейский,Сметанинковы,64.35011654,850
2023-04-11,Мышесельский,Колбасовы,62.02557206,809
2023-04-11,Мышесельский,Молочковы,67.30366412,496
2023-04-11,Мышесельский,Мятновы,67.65989055,730
2023-04-11,Мышесельский,Сметанинковы,60.5635258,504
2023-04-11,Петрокотский,Колбасовы,67.78777315,514
2023-04-11,Петрокотский,Молочковы,66.834736,586
2023-04-11,Петрокотский,Мятновы,61.0046259,409
2023-04-11,Петрокотский,Сметанинковы,64.18797153,559
2023-04-11,Приморский,Колбасовы,59.17444675,442
2023-04-11,Приморский,Молочковы,67.34416791,628
2023-04-11,Приморский,Мятновы,68.35541894,678
2023-04-11,Приморский,Сметанинковы,60.02743798,812
2023-04-11,Невский,Колбасовы,60.71710979,520
2023-04-11,Невский,Молочковы,65.22438298,650
2023-04-11,Невский,Мятновы,67.70677199,587
2023-04-11,Невский,Сметанинковы,59.63158277,555
2023-04-10,Мышеостровский,Колбасовы,62.4455065,717
2023-04-10,Мышеостровский,Молочковы,61.30948626,566
2023-04-10,Мышеостровский,Мятновы,61.19074111,520
2023-04-10,Мышеостровский,Сметанинковы,69.59913843,599
2023-04-10,Краснокотейский,Колбасовы,65.21962437,554
2023-04-10,Краснокотейский,Молочковы,70.1924897,862
2023-04-10,Краснокотейский,Мятновы,69.61581253,871
2023-04-10,Краснокотейский,Сметанинковы,68.84343417,553
2023-04-10,Мышесельский,Колбасовы,63.7690281,406
2023-04-10,Мышесельский,Молочковы,63.72760105,555
2023-04-10,Мышесельский,Мятновы,66.42871367,648
2023-04-10,Мышесельский,Сметанинковы,63.17032333,711
2023-04-10,Петрокотский,Колбасовы,65.20168481,808
2023-04-10,Петрокотский,Молочковы,61.2931356,674
2023-04-10,Петрокотский,Мятновы,68.22205,649
2023-04-10,Петрокотский,Сметанинковы,64.41210109,509
2023-04-10,Приморский,Колбасовы,67.5446564,594
2023-04-10,Приморский,Молочковы,65.98988703,734
2023-04-10,Приморский,Мятновы,69.8546732,795
2023-04-10,Приморский,Сметанинковы,61.1190419,684
2023-04-10,Невский,Колбасовы,70.44408017,539
2023-04-10,Невский,Молочковы,64.35510112,744
2023-04-10,Невский,Мятновы,63.02142822,446
2023-04-10,Невский,Сметанинковы,66.57981564,678
2023-04-09,Мышеостровский,Колбасовы,69.21972874,843
2023-04-09,Мышеостровский,Молочковы,68.41629794,574
2023-04-09,Мышеостровский,Мятновы,68.35921556,500
2023-04-09,Мышеостровский,Сметанинковы,67.98655421,592
2023-04-09,Краснокотейский,Колбасовы,64.58071429,586
2023-04-09,Краснокотейский,Молочковы,65.72154107,964
2023-04-09,Краснокотейский,Мятновы,64.86102786,497
2023-04-09,Краснокотейский,Сметанинковы,69.07665573,638
2023-04-09,Мышесельский,Колбасовы,64.3989352,517
2023-04-09,Мышесельский,Молочковы,64.40999833,801
2023-04-09,Мышесельский,Мятновы,63.05934671,487
2023-04-09,Мышесельский,Сметанинковы,69.11649947,762
2023-04-09,Петрокотский,Колбасовы,70.32115739,498
2023-04-09,Петрокотский,Молочковы,69.21767241,631
2023-04-09,Петрокотский,Мятновы,63.20748309,628
2023-04-09,Петрокотский,Сметанинковы,68.40922952,796
2023-04-09,Приморский,Колбасовы,66.92156755,677
2023-04-09,Приморский,Молочковы,70.67325593,733
2023-04-09,Приморский,Мятновы,65.73125703,906
2023-04-09,Приморский,Сметанинковы,68.78643327,614
2023-04-09,Невский,Колбасовы,67.16699794,947
2023-04-09,Невский,Молочковы,62.01475251,555
2023-04-09,Невский,Мятновы,68.49424574,441
2023-04-09,Невский,Сметанинковы,64.31102467,845
2023-04-08,Мышеостровский,Колбасовы,79.64212217,795
2023-04-08,Мышеостровский,Молочковы,73.21573036,627
2023-04-08,Мышеостровский,Мятновы,77.32088941,885
2023-04-08,Мышеостровский,Сметанинковы,77.8144867,655
2023-04-08,Краснокотейский,Колбасовы,75.86332186,654
2023-04-08,Краснокотейский,Молочковы,78.85832907,635
2023-04-08,Краснокотейский,Мятновы,79.22649364,808
2023-04-08,Краснокотейский,Сметанинковы,81.99692231,674
2023-04-08,Мышесельский,Колбасовы,82.56085409,961
2023-04-08,Мышесельский,Молочковы,76.24844378,735
2023-04-08,Мышесельский,Мятновы,77.01829215,847
2023-04-08,Мышесельский,Сметанинковы,80.45251958,734
2023-04-08,Петрокотский,Колбасовы,77.76578913,708
2023-04-08,Петрокотский,Молочковы,79.02103692,693
2023-04-08,Петрокотский,Мятновы,75.20000177,851
2023-04-08,Петрокотский,Сметанинковы,75.22155167,876
2023-04-08,Приморский,Колбасовы,75.04726812,792
2023-04-08,Приморский,Молочковы,80.63157794,824
2023-04-08,Приморский,Мятновы,77.16933674,656
2023-04-08,Приморский,Сметанинковы,80.14991538,542
2023-04-08,Невский,Колбасовы,80.02568268,962
2023-04-08,Невский,Молочковы,82.37006243,724
2023-04-08,Невский,Мятновы,79.34131121,582
2023-04-08,Невский,Сметанинковы,81.3260814,670
2023-04-07,Мышеостровский,Колбасовы,66.52201653,847
2023-04-07,Мышеостровский,Молочковы,64.29730069,578
2023-04-07,Мышеостровский,Мятновы,60.97088802,492
2023-04-07,Мышеостровский,Сметанинковы,65.22159826,706
2023-04-07,Краснокотейский,Колбасовы,60.97593125,601
2023-04-07,Краснокотейский,Молочковы,66.07464712,491
2023-04-07,Краснокотейский,Мятновы,67.35067863,334
2023-04-07,Краснокотейский,Сметанинковы,62.57527108,560
2023-04-07,Мышесельский,Колбасовы,67.12367462,608
2023-04-07,Мышесельский,Молочковы,63.03520957,808
2023-04-07,Мышесельский,Мятновы,63.87831435,714
2023-04-07,Мышесельский,Сметанинковы,63.99656927,543
2023-04-07,Петрокотский,Колбасовы,59.17539803,715
2023-04-07,Петрокотский,Молочковы,59.74724464,726
2023-04-07,Петрокотский,Мятновы,67.01329589,883
2023-04-07,Петрокотский,Сметанинковы,64.42963805,653
2023-04-07,Приморский,Колбасовы,61.27438213,876
2023-04-07,Приморский,Молочковы,59.91716093,501
2023-04-07,Приморский,Мятновы,60.04807753,444
2023-04-07,Приморский,Сметанинковы,67.21431507,600
2023-04-07,Невский,Колбасовы,60.4603497,751
2023-04-07,Невский,Молочковы,66.83337644,528
2023-04-07,Невский,Мятновы,64.49784506,522
2023-04-07,Невский,Сметанинковы,67.65737288,1146
2023-04-06,Мышеостровский,Колбасовы,82.39740873,835
2023-04-06,Мышеостровский,Молочковы,80.69291687,938
2023-04-06,Мышеостровский,Мятновы,77.14259189,657
2023-04-06,Мышеостровский,Сметанинковы,83.05213139,725
2023-04-06,Краснокотейский,Колбасовы,81.9890435,795
2023-04-06,Краснокотейский,Молочковы,79.83434633,689
2023-04-06,Краснокотейский,Мятновы,81.65814487,716
2023-04-06,Краснокотейский,Сметанинковы,85.39158558,705
2023-04-06,Мышесельский,Колбасовы,78.20216533,748
2023-04-06,Мышесельский,Молочковы,77.70350376,599
2023-04-06,Мышесельский,Мятновы,79.36367127,954
2023-04-06,Мышесельский,Сметанинковы,84.57264966,993
2023-04-06,Петрокотский,Колбасовы,78.4041425,931
2023-04-06,Петрокотский,Молочковы,83.70670802,913
2023-04-06,Петрокотский,Мятновы,81.73514042,715
2023-04-06,Петрокотский,Сметанинковы,77.0409759,718
2023-04-06,Приморский,Колбасовы,84.10758749,888
2023-04-06,Приморский,Молочковы,82.26160522,925
2023-04-06,Приморский,Мятновы,84.8623419,968
2023-04-06,Приморский,Сметанинковы,86.02986667,925
2023-04-06,Невский,Колбасовы,78.5717828,616
2023-04-06,Невский,Молочковы,81.78918298,1074
2023-04-06,Невский,Мятновы,79.14134595,749
2023-04-06,Невский,Сметанинковы,85.62169566,765
2023-04-05,Мышеостровский,Колбасовы,74.4288657,985
2023-04-05,Мышеостровский,Молочковы,74.92319876,770
